codigo,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
7332,2015,9,12019000,21,160,MT,727600,40294,40293992,16079944
7333,2015,8,12019000,21,161,MS,817800,22105,22105133,8651058
7334,2015,8,12019000,21,160,TO,327600,36181,36180422,14118235
7335,2015,6,12019000,21,820,TO,217602,500,500000,185015
7336,2015,4,12019000,21,160,MT,327600,30961,30961681,12078374
7337,2015,4,12019000,21,53,TO,327600,45802,45802190,18509184
7338,2015,12,12019000,21,399,MT,917800,19,19000,7845
7339,2015,9,12019000,21,161,DF,817800,28967,28966653,11042957
7340,2015,4,12019000,21,573,MT,217602,240,240000,94721
7341,2015,4,12019000,21,23,PR,917800,264,264000,188525
7342,2015,9,12019000,21,190,PR,917800,47354,47353314,17752177
7343,2015,6,12019000,21,573,MT,817800,4609,4609045,1765264
7344,2015,7,12019000,21,160,SC,927700,72549,72550245,27358247
7345,2015,10,12019000,21,573,MT,227600,8850,8849700,3992719
7346,2015,6,12019000,21,573,RS,1017700,57856,57857333,22693671
7347,2015,9,12019000,21,160,PR,1017700,71025,71025147,27322648
7348,2015,9,12019000,21,161,SP,927700,2270,2270220,866761
7349,2015,2,12019000,21,670,MT,917800,1467,1467120,562552
7350,2015,5,12019000,21,160,RS,917800,661,660196,251734
7351,2015,10,12019000,21,245,MA,217602,975,975156,381881
7352,2015,2,12019000,21,245,RO,227600,16388,16388960,6317289
7353,2015,8,12019000,21,160,PA,327600,972,972100,387821
7354,2015,8,12019000,21,160,RS,917800,9,8565,3442
7355,2015,5,12019000,21,240,MA,327600,3000,3000000,1164090
7356,2015,8,12019000,21,161,MG,727600,6000,6000000,2282865
7357,2015,7,12019000,21,160,MT,927700,58313,58312835,22029251
7358,2015,7,12019000,21,160,MS,917800,125438,125438422,47628301
7359,2015,7,12019000,21,160,MT,917800,129662,129659920,50310391
7360,2015,3,12019000,21,628,MT,210200,81963,81962595,31837366
7361,2015,5,12019000,21,160,DF,917800,165,165596,62422
7362,2015,7,12019000,21,399,BA,517600,22319,22318942,9275752
7363,2015,2,12019000,21,741,MT,817800,519,519160,200593
7364,2015,5,12019000,21,275,RO,210200,38838,38838000,14738632
7365,2015,6,12019000,21,399,PR,917800,81,81600,52318
7366,2015,6,12019000,21,372,SP,817800,11954,11953979,4803478
7367,2015,5,12019000,21,573,RO,227600,30899,30899425,11595318
7368,2015,9,12019000,21,53,GO,727600,29280,29278905,11096169
7369,2015,8,12019000,21,53,PI,327600,12426,12423770,4729272
7370,2015,3,12019000,21,160,SP,927700,934,933780,331492
7371,2015,4,12019000,21,275,MT,210200,33310,33309675,12786802
7372,2015,6,12019000,21,53,PA,217602,13030,13029508,5007370
7373,2015,8,12019000,21,160,MS,917800,59626,59629303,23059346
7374,2015,9,12019000,21,776,DF,727600,896,895512,353117
7375,2015,9,12019000,21,160,MG,327600,9532,9531982,3717473
7376,2015,11,12019000,21,776,PR,1017700,4054,4053928,1637665
7377,2015,6,12019000,21,776,MT,817800,103354,103354379,38919779
7378,2015,6,12019000,21,399,BA,520100,19394,19393096,8220900
7379,2015,3,12019000,21,573,MG,817800,535,535000,204799
7380,2015,4,12019000,21,23,TO,217602,2000,2000000,761740
7381,2015,10,12019000,21,160,PR,917800,169101,169104083,63183358
7382,2015,6,12019000,21,399,MT,727600,31600,31600000,11759488
7383,2015,7,12019000,21,160,MS,817800,207590,207590484,78892352
7384,2015,2,12019000,21,670,MS,917800,32218,32219245,12339019
7385,2015,9,12019000,21,160,SC,1017700,29,29080,11279
7386,2015,4,12019000,21,337,RR,260152,150,150000,67581
7387,2015,2,12019000,21,776,SP,917800,2113,2112540,912047
7388,2015,7,12019000,21,160,SP,917800,3622,3621512,1391589
7389,2015,7,12019000,21,573,SP,817800,180,180000,67126
7390,2015,12,12019000,21,245,MS,1017700,4475,4474943,1639395
7391,2015,8,12019000,21,160,GO,817800,58702,58702568,22782690
7392,2015,5,12019000,21,455,PR,927800,2818,2817940,1142086
7393,2015,11,12019000,21,160,MT,917800,9083,9082874,3457514
7394,2015,8,12019000,21,23,PA,217602,31498,31497955,12500915
7395,2015,7,12019000,21,573,MT,817800,14482,14482978,5473771
7396,2015,5,12019000,21,337,RR,260152,125,125000,57803
7397,2015,11,12019000,21,160,SP,817800,8060,8060000,3144393
7398,2015,4,12019000,21,190,GO,917800,6205,6205494,2389948
7399,2015,10,12019000,21,628,MT,327600,40323,40323752,15557555
7400,2015,8,12019000,21,160,TO,517600,18863,18862518,7013866
7401,2015,3,12019000,21,161,PR,917800,2011,2010560,839200
7402,2015,4,12019000,21,160,SC,927700,213907,213906398,82060144
7403,2015,5,12019000,21,160,PA,217602,10000,10000000,3687400
7404,2015,3,12019000,21,160,MT,927700,126638,126638897,49845843
7405,2015,2,12019000,21,776,SP,927700,3530,3529070,1523605
7406,2015,11,12019000,21,399,SE,520100,49,49000,20163
7407,2015,5,12019000,21,245,SP,817800,2666,2665298,1019530
7408,2015,7,12019000,21,776,GO,727600,7324,7324415,2749232
7409,2015,3,12019000,21,372,SP,917800,1140,1140500,431235
7410,2015,9,12019000,21,160,MT,917800,58688,58690018,22307601
7411,2015,9,12019000,21,399,BA,517600,30465,30464696,11758758
7412,2015,9,12019000,21,399,PR,917800,342,342000,230972
7413,2015,9,12019000,21,160,SC,917800,5135,5134576,1942781
7414,2015,6,12019000,21,160,PA,327600,21694,21694406,8440034
7415,2015,8,12019000,21,573,BA,517600,4999,5000000,1896500
7416,2015,8,12019000,21,455,SP,927700,1930,1930485,785920
7417,2015,3,12019000,21,160,DF,817800,51014,51013540,19189875
7418,2015,10,12019000,21,776,PR,917800,2604,2603460,1651531
7419,2015,8,12019000,21,53,TO,327600,3541,3541206,1348816
7420,2015,6,12019000,21,160,MT,217602,148215,148213329,55858741
7421,2015,7,12019000,21,455,MS,917800,4203,4202640,1704469
7422,2015,6,12019000,21,776,GO,817800,2372,2371700,889102
7423,2015,3,12019000,21,240,TO,327600,60,60000,23400
7424,2015,7,12019000,21,365,PR,917800,104,104000,102265
7425,2015,4,12019000,21,160,TO,727600,5000,5000000,1888700
7426,2015,7,12019000,21,573,BA,727600,190,190000,72732
7427,2015,6,12019000,21,245,MT,227600,33802,33801585,12637512
7428,2015,7,12019000,21,190,MS,817800,2900,2900000,1105306
7429,2015,7,12019000,21,160,MG,817800,89224,89223707,34029464
7430,2015,7,12019000,21,190,MT,817800,80142,80141691,29782306
7431,2015,4,12019000,21,858,GO,927700,600,600000,232710
7432,2015,4,12019000,21,573,MT,727600,5874,5874284,2427986
7433,2015,4,12019000,21,160,SP,817800,97760,97758601,37418253
7434,2015,10,12019000,21,160,PR,1017700,6675,6675451,2436806
7435,2015,9,12019000,21,776,GO,727600,10211,10211460,3933955
7436,2015,5,12019000,21,160,MS,817800,197138,197138456,77874859
7437,2015,5,12019000,21,160,GO,817800,399881,399879603,150824370
7438,2015,6,12019000,21,53,RO,210200,5470,5470000,2075810
7439,2015,5,12019000,21,160,GO,517600,2326,2326060,909489
7440,2015,4,12019000,21,160,TO,327600,101850,101848461,39816501
7441,2015,8,12019000,21,399,BA,517600,99176,99175160,38178492
7442,2015,8,12019000,21,160,MT,217602,35779,35779207,13673171
7443,2015,8,12019000,21,756,SP,927700,149,149290,56454
7444,2015,9,12019000,21,455,SP,817800,77,77320,30876
7445,2015,8,12019000,21,245,MT,327600,53554,53553565,21046772
7446,2015,4,12019000,21,249,PR,917800,806,805740,624086
7447,2015,8,12019000,21,23,MA,217602,634,633260,251410
7448,2015,10,12019000,21,190,GO,917800,10135,10135565,3672216
7449,2015,7,12019000,21,160,SC,917800,188,188285,71936
7450,2015,5,12019000,21,161,MT,817800,14985,14984740,5921972
7451,2015,6,12019000,21,160,RS,1017700,1485509,1485510636,570827462
7452,2015,6,12019000,21,776,MS,927700,9120,9120354,3409235
7453,2015,3,12019000,21,573,MT,727600,900,900000,355500
7454,2015,8,12019000,21,161,BA,817800,56,55850,21077
7455,2015,6,12019000,21,628,MT,327600,6000,6000000,2151265
7456,2015,8,12019000,21,161,TO,817800,197,197095,74380
7457,2015,9,12019000,21,160,PR,927700,68398,68399565,26371096
7458,2015,5,12019000,21,573,MA,217602,901,900550,345856
7459,2015,5,12019000,21,573,BA,817800,130,130000,52480
7460,2015,6,12019000,21,160,SP,817800,406622,406622326,156521165
7461,2015,7,12019000,21,573,GO,817800,350,350000,130522
7462,2015,7,12019000,21,455,SP,917800,228,227750,92775
7463,2015,10,12019000,21,161,SC,917800,5900,5900000,2218105
7464,2015,7,12019000,21,160,GO,1017700,10017,10016779,4000000
7465,2015,4,12019000,21,160,MT,917800,119282,119281241,47075883
7466,2015,10,12019000,21,399,MG,817800,14,14000,8527
7467,2015,4,12019000,21,573,MT,817800,1418,1417961,606073
7468,2015,9,12019000,21,160,MG,727600,25082,25083799,9689419
7469,2015,4,12019000,21,628,RO,210200,13800,13800000,5293404
7470,2015,9,12019000,21,676,MT,727600,30545,30545065,11630644
7471,2015,10,12019000,21,160,DF,727600,2445,2444338,931286
7472,2015,12,12019000,21,776,PR,917800,32935,32934759,13192333
7473,2015,7,12019000,21,160,MA,217602,4300,4300000,1624282
7474,2015,11,12019000,21,160,DF,817800,49968,49967820,19187344
7475,2015,8,12019000,21,240,TO,327600,7277,7277000,2808340
7476,2015,3,12019000,21,573,MS,817800,50,50000,20185
7477,2015,10,12019000,21,161,PR,917800,43302,43302555,16568274
7478,2015,7,12019000,21,160,PR,817800,2911,2910750,1153523
7479,2015,5,12019000,21,190,MT,817800,57081,57081165,21611934
7480,2015,6,12019000,21,776,DF,727600,1780,1780324,677113
7481,2015,5,12019000,21,386,SP,817800,3397,3397007,1416144
7482,2015,8,12019000,21,573,PI,327600,9403,9402673,3144643
7483,2015,9,12019000,21,858,MS,1017700,9400,9400000,3604336
7484,2015,8,12019000,21,245,MA,327600,89656,89657298,34602355
7485,2015,8,12019000,21,776,SP,927700,4931,4929560,1953059
7486,2015,5,12019000,21,676,MT,520100,28728,28727871,12794532
7487,2015,8,12019000,21,776,DF,727600,1834,1834400,737817
7488,2015,8,12019000,21,160,PA,217602,606,606340,240723
7489,2015,4,12019000,21,160,GO,927700,4436,4435940,1683148
7490,2015,5,12019000,21,573,PA,217602,3150,3150000,1235617
7491,2015,3,12019000,21,160,SP,817800,363225,363223360,142212391
7492,2015,3,12019000,21,160,PR,917800,435821,435820332,174793492
7493,2015,3,12019000,21,160,GO,817800,356248,356250042,138463447
7494,2015,4,12019000,21,240,SP,327600,5000,5000000,1958550
7495,2015,6,12019000,21,245,MT,217602,35500,35500000,13405270
7496,2015,6,12019000,21,240,MT,927700,3219,3218660,1245621
7497,2015,9,12019000,21,160,TO,517600,36000,36000000,13258098
7498,2015,10,12019000,21,245,RS,1017700,64056,64055890,25433567
7499,2015,9,12019000,21,573,RO,227600,24328,24328149,9730165
7500,2015,4,12019000,21,576,PR,917800,50940,50940088,19406850
7501,2015,7,12019000,21,383,MT,227600,31394,31394450,11974471
7502,2015,2,12019000,21,160,MT,927700,57982,57981555,23302121
7503,2015,5,12019000,21,160,PI,327600,59369,59369067,22983401
7504,2015,2,12019000,21,245,PR,927700,22447,22447205,8811139
7505,2015,4,12019000,21,23,PA,217602,15000,15000000,5713050
7506,2015,5,12019000,21,245,MT,327600,31670,31669817,11994843
7507,2015,7,12019000,21,386,MT,327600,22378,22378293,8420282
7508,2015,8,12019000,21,240,MA,327600,9660,9660415,3728147
7509,2015,5,12019000,21,160,DF,727600,5612,5611770,2164324
7510,2015,8,12019000,21,240,PI,327600,7350,7350305,2836630
7511,2015,7,12019000,21,776,SP,927700,6068,6068890,2408997
7512,2015,8,12019000,21,160,SC,917800,38491,38491491,14873533
7513,2015,8,12019000,21,573,MT,217602,270,269874,103408
7514,2015,11,12019000,21,858,MT,1017700,1940,1940492,704845
7515,2015,5,12019000,21,245,MA,327600,97165,97162995,36946356
7516,2015,10,12019000,21,628,PI,327600,8275,8274801,3287661
7517,2015,5,12019000,21,23,MT,217602,50424,50424497,19070024
7518,2015,9,12019000,21,245,MT,217602,56088,56085908,20959761
7519,2015,5,12019000,21,573,RO,210200,21410,21410000,8193876
7520,2015,11,12019000,21,399,PI,520100,868,868000,357165
7521,2015,6,12019000,21,820,TO,327600,4900,4900000,1958212
7522,2015,11,12019000,21,776,RS,1017700,59354,59353582,22095746
7523,2015,8,12019000,21,160,PR,817800,2355,2354233,900302
7524,2015,9,12019000,21,399,PI,517600,1463,1463140,568825
7525,2015,11,12019000,21,161,TO,517600,152,152260,53752
7526,2015,6,12019000,21,399,TO,727600,3479,3479440,1436487
7527,2015,3,12019000,21,245,RO,227600,23537,23536730,9073283
7528,2015,6,12019000,21,372,MG,817800,4818,4818329,1805232
7529,2015,9,12019000,21,160,MT,927700,45330,45328227,18011789
7530,2015,9,12019000,21,455,PR,917800,670,669690,261461
7531,2015,4,12019000,21,160,MT,817800,168322,168323242,64949669
7532,2015,10,12019000,21,160,MT,917800,28114,28115896,10480723
7533,2015,4,12019000,21,160,PR,927700,190085,190085105,72868167
7534,2015,3,12019000,21,23,PR,917800,240,240000,167524
7535,2015,4,12019000,21,160,DF,817800,8752,8751847,3176658
7536,2015,5,12019000,21,776,SP,817800,31360,31360275,12192858
7537,2015,10,12019000,21,245,AP,217602,7200,7200000,2682742
7538,2015,4,12019000,21,160,MA,517600,2323,2322540,912108
7539,2015,5,12019000,21,455,SP,917800,138,138000,53966
7540,2015,8,12019000,21,160,PR,1017700,63210,63209618,24388819
7541,2015,12,12019000,21,160,PR,1017700,4982,4982405,1843739
7542,2015,10,12019000,21,628,MA,327600,21178,21178122,8199995
7543,2015,7,12019000,21,399,GO,927700,12098,12098101,4485916
7544,2015,8,12019000,21,245,MT,227600,36225,36227022,13614622
7545,2015,5,12019000,21,455,MG,817800,3587,3588020,1354441
7546,2015,4,12019000,21,160,MG,727600,72048,72048508,28166641
7547,2015,4,12019000,21,160,MG,817800,52700,52699345,20341477
7548,2015,4,12019000,21,23,BA,517600,25329,25329086,10166754
7549,2015,8,12019000,21,160,GO,917800,9096,9096579,3470223
7550,2015,5,12019000,21,271,PR,917800,53,53000,57739
7551,2015,3,12019000,21,161,MG,817800,11910,11910000,4600595
7552,2015,5,12019000,21,160,MT,217602,52163,52163027,19630809
7553,2015,6,12019000,21,160,MS,817800,342360,342361849,132959671
7554,2015,7,12019000,21,573,MA,327600,18675,18675388,6986739
7555,2015,6,12019000,21,776,SC,927700,69,69036,26959
7556,2015,3,12019000,21,161,SP,917800,1279,1279110,498648
7557,2015,3,12019000,21,573,PR,927800,80,80000,72000
7558,2015,9,12019000,21,161,MT,817800,18058,18057764,6983570
7559,2015,8,12019000,21,573,PA,217602,3218,3218091,1263905
7560,2015,5,12019000,21,160,PR,1017700,2730,2729677,1058744
7561,2015,9,12019000,21,161,MG,817800,1999,1999485,760244
7562,2015,9,12019000,21,160,GO,727600,62500,62499511,23566928
7563,2015,6,12019000,21,160,MA,517600,10,10080,3880
7564,2015,5,12019000,21,161,GO,817800,3970,3970000,1502367
7565,2015,6,12019000,21,160,TO,727600,15386,15386316,6001688
7566,2015,4,12019000,21,161,MT,917800,7413,7412428,2807479
7567,2015,3,12019000,21,776,MS,817800,2200,2200000,913444
7568,2015,6,12019000,21,245,MA,217602,3621,3621252,1367892
7569,2015,3,12019000,21,190,MT,327600,23598,23598047,9218658
7570,2015,4,12019000,21,161,SP,917800,1358,1357410,529173
7571,2015,6,12019000,21,538,MT,227600,33001,33001150,14510935
7572,2015,7,12019000,21,245,PA,217602,47105,47104641,17808844
7573,2015,6,12019000,21,245,MT,327600,40143,40142531,15172302
7574,2015,9,12019000,21,455,MS,917800,1339,1338940,522749
7575,2015,6,12019000,21,820,PA,327600,3500,3500000,1342355
7576,2015,9,12019000,21,455,GO,817800,490,490140,195728
7577,2015,12,12019000,21,160,MT,517600,606,606025,233375
7578,2015,4,12019000,21,160,MT,517600,22,21573,8288
7579,2015,4,12019000,21,161,SP,817800,495,494560,185772
7580,2015,7,12019000,21,756,PR,917800,48931,48931177,19117785
7581,2015,4,12019000,21,858,MT,817800,597,596720,237250
7582,2015,10,12019000,21,190,MG,917800,2304,2304522,834952
7583,2015,7,12019000,21,160,PR,1017700,33549,33549743,12887230
7584,2015,5,12019000,21,823,TO,327600,6157,6156879,2374893
7585,2015,2,12019000,21,160,SC,927700,31689,31688558,12303576
7586,2015,2,12019000,21,160,SC,917800,35951,35950820,13880343
7587,2015,8,12019000,21,607,MA,217602,350,350000,138800
7588,2015,8,12019000,21,161,SP,817800,17062,17060755,6442919
7589,2015,3,12019000,21,161,GO,817800,26600,26600000,10299488
7590,2015,6,12019000,21,23,MT,217602,48349,48348914,18067692
7591,2015,3,12019000,21,160,MT,1017700,13000,13000000,4848610
7592,2015,6,12019000,21,161,RS,927700,400,400000,142476
7593,2015,11,12019000,21,776,GO,517600,2000,2000000,781540
7594,2015,6,12019000,21,399,BA,517600,36000,36000000,13707366
7595,2015,6,12019000,21,776,SP,817800,6600,6600000,2470419
7596,2015,11,12019000,21,160,AP,217602,3285,3284711,1129040
7597,2015,9,12019000,21,160,MT,1017700,21230,21230000,8168014
7598,2015,9,12019000,21,576,SP,927700,6500,6500000,2441961
7599,2015,6,12019000,21,576,PR,917800,2634,2633900,1080821
7600,2015,9,12019000,21,161,PR,927700,404,404216,147539
7601,2015,10,12019000,21,161,GO,917800,1100,1100000,400158
7602,2015,10,12019000,21,160,MT,817800,77254,77255030,28050344
7603,2015,7,12019000,21,160,TO,817800,15484,15483935,5931502
7604,2015,7,12019000,21,628,PI,327600,10538,10538454,4247102
7605,2015,7,12019000,21,53,MT,227600,57684,57684830,21503750
7606,2015,7,12019000,21,776,GO,817800,5155,5155000,1946697
7607,2015,5,12019000,21,399,BA,517600,19000,19000000,7628370
7608,2015,5,12019000,21,776,PR,917800,6263,6262929,2407665
7609,2015,5,12019000,21,399,PR,917800,400,400000,211710
7610,2015,8,12019000,21,160,MA,327600,85100,85101105,33474061
7611,2015,5,12019000,21,240,PR,817800,1881,1881410,782065
7612,2015,8,12019000,21,399,PI,517600,3365,3364742,1308111
7613,2015,1,12019000,21,160,SP,817800,108,108400,43258
7614,2015,3,12019000,21,160,MG,817800,71141,71141058,27530759
7615,2015,6,12019000,21,160,PI,327600,103376,103375469,39627900
7616,2015,8,12019000,21,245,RO,227600,20182,20182813,7591042
7617,2015,6,12019000,21,23,PA,217602,26872,26869735,10157010
7618,2015,11,12019000,21,161,GO,817800,340,340440,129813
7619,2015,6,12019000,21,607,RO,227600,7000,7000000,2644180
7620,2015,7,12019000,21,160,SC,1017700,804,804380,308431
7621,2015,4,12019000,21,455,MG,817800,1970,1969710,742495
7622,2015,4,12019000,21,23,MT,217602,32296,32295358,12330206
7623,2015,10,12019000,21,161,MS,917800,7984,7984486,3088560
7624,2015,2,12019000,21,245,MT,227600,37110,37108480,14844026
7625,2015,5,12019000,21,573,MT,210200,27980,27980000,10630645
7626,2015,10,12019000,21,245,MT,217602,57700,57700000,23278393
7627,2015,5,12019000,21,23,BA,517600,45632,45632268,17694966
7628,2015,5,12019000,21,160,BA,517600,175572,175569402,67692383
7629,2015,2,12019000,21,776,MT,817800,1326,1326000,571921
7630,2015,8,12019000,21,455,MS,917800,6161,6160580,2405933
7631,2015,8,12019000,21,161,DF,727600,4067,4067135,1581281
7632,2015,3,12019000,21,573,RO,227600,21015,21015007,8271926
7633,2015,3,12019000,21,240,MA,327600,1000,1000000,402270
7634,2015,8,12019000,21,741,PR,917800,42,42000,35927
7635,2015,8,12019000,21,245,PA,327600,9773,9772621,3794442
7636,2015,6,12019000,21,160,DF,727600,1171,1170837,440197
7637,2015,6,12019000,21,160,PR,917800,966346,966343030,369390860
7638,2015,9,12019000,21,190,MT,817800,17472,17471929,6804202
7639,2015,4,12019000,21,190,SP,917800,2866,2865680,1082482
7640,2015,4,12019000,21,741,PR,917800,21,21000,18234
7641,2015,4,12019000,21,607,AM,227600,300,300000,117000
7642,2015,4,12019000,21,455,MT,817800,5795,5792840,2261457
7643,2015,10,12019000,21,160,MA,327600,19702,19702164,7825992
7644,2015,4,12019000,21,573,BA,517600,29000,29000000,11054090
